Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EU-20240908-1026,08/09/2024,09/09/2024,Same Day,CZ-7507,Petr Svoboda,Home Office,Czechia,Plzeň,Plzeň Region,30100,South,P-67745,Furniture,Bookcases,Classic Oak Bookcase,779.28,4,0,93
EU-20240620-1027,20/06/2024,23/06/2024,Same Day,CZ-6912,Jan Novak,Consumer,Czechia,České Budějovice,South Bohemian,37001,South,P-31514,Office Supplies,Binders,Heavy-Duty Binder,1993.68,5,0.2,217.31
EU-20230330-1028,30/03/2023,01/04/2023,Second Class,CZ-9808,Lukáš Černý,Consumer,Czechia,Liberec,Liberec Region,46000,West,P-34722,Office Supplies,Paper,A4 Copy Paper 500,454.71,2,0.3,-74.65
EU-20230524-1029,24/05/2023,24/05/2023,First Class,CZ-2409,Eva Dvořáková,Consumer,Czechia,Brno,South Moravian,60200,Central,P-83741,Technology,Accessories,Mechanical Keyboard,1466.88,6,0,434.31
EU-20250507-1030,07/05/2025,13/05/2025,Same Day,CZ-7766,Lukáš Černý,Consumer,Czechia,České Budějovice,South Bohemian,37001,West,P-31686,Furniture,Tables,Conference Table 2m,1765.13,9,0.3,-522.02
EU-20231010-1031,10/10/2023,11/10/2023,First Class,CZ-3402,Jakub Veselý,Corporate,Czechia,Prague,Prague Region,11000,South,P-73190,Technology,Phones,Smartphone X Lite,1377.76,8,0,171.77
EU-20240322-1032,22/03/2024,26/03/2024,Standard Class,CZ-3431,Lukáš Černý,Home Office,Czechia,Prague,Prague Region,11000,Central,P-96590,Office Supplies,Paper,Photo Paper Glossy,1169.91,7,0.1,244.19
EU-20230413-1033,13/04/2023,19/04/2023,First Class,CZ-2695,Jakub Veselý,Home Office,Czechia,Brno,South Moravian,60200,Central,P-59932,Furniture,Chairs,Stackable Chair Set,288.47,1,0.1,25.24
EU-20240822-1034,22/08/2024,24/08/2024,First Class,CZ-8464,Tomas Horák,Home Office,Czechia,Olomouc,Olomouc Region,77900,East,P-35651,Furniture,Tables,Coffee Table Modern,734.01,3,0,221.39
EU-20240303-1035,03/03/2024,04/03/2024,First Class,CZ-2789,Jan Novak,Corporate,Czechia,Olomouc,Olomouc Region,77900,Central,P-29420,Office Supplies,Paper,Photo Paper Glossy,379.22,1,0,39.5
EU-20240804-1036,04/08/2024,07/08/2024,Second Class,CZ-6150,Jakub Veselý,Consumer,Czechia,České Budějovice,South Bohemian,37001,West,P-42872,Technology,Phones,Smartphone X Lite,159.66,6,0,47.18
EU-20240702-1037,02/07/2024,08/07/2024,Standard Class,CZ-6873,Jan Novak,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-79930,Technology,Copiers,All-in-One Printer,706.44,7,0.2,-66.18
EU-20231128-1038,28/11/2023,01/12/2023,First Class,CZ-1108,Jakub Veselý,Corporate,Czechia,Brno,South Moravian,60200,East,P-71756,Technology,Accessories,USB-C Hub 7-in-1,318.98,4,0.2,13
EU-20240317-1039,17/03/2024,18/03/2024,Second Class,CZ-2245,Tomas Horák,Corporate,Czechia,Brno,South Moravian,60200,South,P-34853,Furniture,Tables,Standing Desk 120cm,1192.66,6,0.2,-70.58
EU-20250418-1040,18/04/2025,19/04/2025,First Class,CZ-7502,Anna Procházková,Home Office,Czechia,Prague,Prague Region,11000,East,P-81574,Furniture,Bookcases,Classic Oak Bookcase,199.75,2,0.3,-79.76
EU-20250309-1041,09/03/2025,15/03/2025,Same Day,CZ-8436,Katerina Malá,Consumer,Czechia,Liberec,Liberec Region,46000,Central,P-96713,Furniture,Tables,Coffee Table Modern,2212.11,9,0,478.78
EU-20231217-1042,17/12/2023,20/12/2023,Same Day,CZ-1773,Petr Svoboda,Consumer,Czechia,Plzeň,Plzeň Region,30100,West,P-55565,Furniture,Chairs,Executive Leather Chair,473.16,1,0,80.22
EU-20230324-1043,24/03/2023,24/03/2023,Second Class,CZ-5507,Petr Svoboda,Consumer,Czechia,Plzeň,Plzeň Region,30100,Central,P-53988,Office Supplies,Art,Marker Set 24,224.3,1,0,48.95
EU-20250221-1044,21/02/2025,26/02/2025,Standard Class,CZ-1865,Lukáš Černý,Consumer,Czechia,Plzeň,Plzeň Region,30100,East,P-21173,Furniture,Chairs,Stackable Chair Set,1203.28,3,0.1,25.62
EU-20250918-1045,18/09/2025,20/09/2025,Standard Class,CZ-4380,Katerina Malá,Home Office,Czechia,Prague,Prague Region,11000,South,P-38343,Technology,Copiers,All-in-One Printer,1458.87,7,0,466.02
EU-20231026-1046,26/10/2023,29/10/2023,First Class,CZ-8378,Jan Novak,Corporate,Czechia,Brno,South Moravian,60200,South,P-65833,Office Supplies,Art,Highlighters Neon 6,394.02,8,0.3,-116.81
EU-20231222-1047,22/12/2023,23/12/2023,Same Day,CZ-6392,Katerina Malá,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-19795,Technology,Phones,Smartphone X Lite,3849.04,8,0,861.13
EU-20250917-1048,17/09/2025,19/09/2025,Standard Class,CZ-7576,Anna Procházková,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-39381,Furniture,Chairs,Ergo Mesh Chair,830.92,4,0,264.58
EU-20230526-1049,26/05/2023,31/05/2023,First Class,CZ-6308,Lukáš Černý,Consumer,Czechia,Plzeň,Plzeň Region,30100,Central,P-82943,Technology,Accessories,Wireless Mouse,913.53,3,0,66.95
EU-20241107-1050,07/11/2024,09/11/2024,Same Day,CZ-6769,Jan Novak,Corporate,Czechia,Brno,South Moravian,60200,West,P-32117,Furniture,Tables,Coffee Table Modern,2851.1,7,0,902.69
EU-20230918-1051,18/09/2023,24/09/2023,Same Day,CZ-6854,Anna Procházková,Consumer,Czechia,Liberec,Liberec Region,46000,Central,P-97238,Technology,Copiers,All-in-One Printer,546.66,9,0,109.36
EU-20240416-1052,16/04/2024,17/04/2024,Same Day,CZ-1295,Petr Svoboda,Home Office,Czechia,Plzeň,Plzeň Region,30100,West,P-53013,Office Supplies,Binders,Heavy-Duty Binder,1220.32,4,0.2,34.85
EU-20231121-1053,21/11/2023,21/11/2023,Standard Class,CZ-8952,Jakub Veselý,Consumer,Czechia,Brno,South Moravian,60200,West,P-55382,Technology,Accessories,USB-C Hub 7-in-1,311.96,4,0,75.06
EU-20230113-1054,13/01/2023,15/01/2023,First Class,CZ-9027,Jakub Veselý,Consumer,Czechia,Prague,Prague Region,11000,South,P-42535,Office Supplies,Binders,Staples Binders Pack,2465.48,9,0.4,-1067.66
EU-20240518-1055,18/05/2024,19/05/2024,Same Day,CZ-4081,Jakub Veselý,Corporate,Czechia,Prague,Prague Region,11000,West,P-29642,Furniture,Bookcases,Classic Oak Bookcase,1547.78,4,0.1,131.62
EU-20250808-1056,08/08/2025,13/08/2025,Same Day,CZ-2559,Tomas Horák,Corporate,Czechia,Plzeň,Plzeň Region,30100,West,P-60893,Furniture,Tables,Conference Table 2m,1397.9,9,0.1,220.37
EU-20250302-1057,02/03/2025,04/03/2025,First Class,CZ-9282,Anna Procházková,Home Office,Czechia,Prague,Prague Region,11000,South,P-32694,Office Supplies,Binders,Heavy-Duty Binder,2855.54,7,0.1,-228.12
EU-20230606-1058,06/06/2023,06/06/2023,Second Class,CZ-5490,Lukáš Černý,Home Office,Czechia,Brno,South Moravian,60200,Central,P-72537,Furniture,Bookcases,IKEA Billy Bookcase,345.66,1,0.2,-1.12
EU-20240914-1059,14/09/2024,15/09/2024,Second Class,CZ-9431,Jan Novak,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-94500,Office Supplies,Art,Highlighters Neon 6,200.5,1,0,29.93
EU-20230717-1060,17/07/2023,21/07/2023,Second Class,CZ-8002,Eva Dvořáková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-35457,Furniture,Bookcases,OfficePro Bookcase,1080.1,6,0.2,-153.07
EU-20231015-1061,15/10/2023,16/10/2023,Second Class,CZ-3985,Jan Novak,Consumer,Czechia,Liberec,Liberec Region,46000,East,P-10559,Office Supplies,Storage,File Cabinet 2-Drawer,1133.7,5,0,278.95
EU-20230301-1062,01/03/2023,05/03/2023,Second Class,CZ-1037,Anna Procházková,Corporate,Czechia,Prague,Prague Region,11000,South,P-53032,Furniture,Tables,Coffee Table Modern,40.51,1,0,5.41
EU-20250319-1063,19/03/2025,24/03/2025,Same Day,CZ-8600,Tomas Horák,Home Office,Czechia,Olomouc,Olomouc Region,77900,Central,P-15167,Technology,Phones,Smartphone X Lite,28.37,1,0.1,-1.04
EU-20230310-1064,10/03/2023,15/03/2023,First Class,CZ-1671,Eva Dvořáková,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-43257,Technology,Copiers,All-in-One Printer,930.18,8,0.2,-21.59
EU-20250929-1065,29/09/2025,03/10/2025,Second Class,CZ-5529,Anna Procházková,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-64273,Furniture,Chairs,Ergo Mesh Chair,440.32,1,0.1,77.35
EU-20240224-1066,24/02/2024,28/02/2024,Same Day,CZ-8345,Anna Procházková,Home Office,Czechia,České Budějovice,South Bohemian,37001,East,P-42813,Office Supplies,Paper,A4 Copy Paper 500,401.8,1,0,41.26
EU-20230904-1067,04/09/2023,07/09/2023,First Class,CZ-9983,Jan Novak,Consumer,Czechia,Olomouc,Olomouc Region,77900,West,P-10636,Office Supplies,Paper,A4 Copy Paper 500,223.72,1,0,52.37
EU-20230329-1068,29/03/2023,29/03/2023,First Class,CZ-4644,Jan Novak,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-91678,Technology,Phones,Smartphone X Lite,972.9,2,0,159.16
EU-20241128-1069,28/11/2024,04/12/2024,First Class,CZ-7957,Eva Dvořáková,Consumer,Czechia,Liberec,Liberec Region,46000,Central,P-87214,Furniture,Bookcases,IKEA Billy Bookcase,232.02,6,0,71.9
EU-20250108-1070,08/01/2025,12/01/2025,First Class,CZ-2845,Petr Svoboda,Consumer,Czechia,Plzeň,Plzeň Region,30100,West,P-56710,Office Supplies,Paper,A4 Copy Paper 500,1003.95,9,0,178.35
EU-20240210-1071,10/02/2024,14/02/2024,Second Class,CZ-2578,Lukáš Černý,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-92799,Furniture,Tables,Standing Desk 120cm,741.63,3,0,202.21
EU-20240630-1072,30/06/2024,03/07/2024,Same Day,CZ-1080,Petr Svoboda,Home Office,Czechia,Olomouc,Olomouc Region,77900,Central,P-29116,Office Supplies,Paper,Photo Paper Glossy,2117.79,5,0.1,146.1
EU-20240518-1073,18/05/2024,21/05/2024,Same Day,CZ-3496,Katerina Malá,Home Office,Czechia,Plzeň,Plzeň Region,30100,Central,P-79035,Furniture,Bookcases,IKEA Billy Bookcase,2014.77,7,0.2,56.62
EU-20241110-1074,10/11/2024,15/11/2024,First Class,CZ-9650,Eva Dvořáková,Home Office,Czechia,Prague,Prague Region,11000,Central,P-88287,Office Supplies,Art,Marker Set 24,1363,5,0,231.47
EU-20230313-1075,13/03/2023,15/03/2023,Same Day,CZ-3685,Anna Procházková,Home Office,Czechia,Liberec,Liberec Region,46000,Central,P-84921,Office Supplies,Paper,A4 Copy Paper 500,811.71,2,0.1,81.08
EU-20230714-1076,14/07/2023,19/07/2023,Same Day,CZ-1904,Katerina Malá,Home Office,Czechia,Brno,South Moravian,60200,Central,P-45794,Technology,Phones,Business Phone Pro,152.68,1,0,8.45
EU-20240726-1077,26/07/2024,01/08/2024,Same Day,CZ-5865,Tomas Horák,Home Office,Czechia,Olomouc,Olomouc Region,77900,East,P-45057,Office Supplies,Art,Marker Set 24,1397.38,8,0.2,203.41
EU-20240606-1078,06/06/2024,06/06/2024,Second Class,CZ-5092,Tomas Horák,Consumer,Czechia,Prague,Prague Region,11000,Central,P-22975,Office Supplies,Storage,File Cabinet 2-Drawer,116.26,1,0.3,-37.23
EU-20250225-1079,25/02/2025,25/02/2025,Second Class,CZ-8641,Katerina Malá,Corporate,Czechia,Liberec,Liberec Region,46000,South,P-94101,Furniture,Chairs,Ergo Mesh Chair,2030.4,5,0,509.87
EU-20240829-1080,29/08/2024,01/09/2024,First Class,CZ-8226,Anna Procházková,Corporate,Czechia,Brno,South Moravian,60200,East,P-14311,Office Supplies,Binders,Staples Binders Pack,3117.33,9,0,1036.12
EU-20250821-1081,21/08/2025,27/08/2025,Same Day,CZ-1556,Jakub Veselý,Corporate,Czechia,Olomouc,Olomouc Region,77900,South,P-12580,Technology,Phones,Business Phone Pro,91.98,1,0,5.93
EU-20250805-1082,05/08/2025,07/08/2025,Standard Class,CZ-2860,Eva Dvořáková,Corporate,Czechia,Olomouc,Olomouc Region,77900,East,P-24260,Office Supplies,Storage,File Cabinet 2-Drawer,561.2,4,0.1,94.3
EU-20250223-1083,23/02/2025,26/02/2025,First Class,CZ-2986,Petr Svoboda,Consumer,Czechia,Brno,South Moravian,60200,East,P-42430,Office Supplies,Paper,Photo Paper Glossy,392.5,5,0,50.94
EU-20231018-1084,18/10/2023,22/10/2023,Standard Class,CZ-5608,Anna Procházková,Corporate,Czechia,Brno,South Moravian,60200,West,P-87442,Office Supplies,Paper,A4 Copy Paper 500,3111.5,7,0,240.44
EU-20240221-1085,21/02/2024,24/02/2024,First Class,CZ-5284,Anna Procházková,Home Office,Czechia,Liberec,Liberec Region,46000,East,P-84716,Office Supplies,Paper,Photo Paper Glossy,787.89,3,0,159.24
EU-20241231-1086,31/12/2024,31/12/2024,First Class,CZ-8400,Katerina Malá,Corporate,Czechia,Liberec,Liberec Region,46000,West,P-49574,Technology,Copiers,Office Copier 3000,1285.76,4,0,100.69
EU-20230801-1087,01/08/2023,02/08/2023,Second Class,CZ-6241,Anna Procházková,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-99314,Office Supplies,Art,Marker Set 24,441.3,5,0,114.03
EU-20250128-1088,28/01/2025,31/01/2025,Same Day,CZ-8034,Tomas Horák,Home Office,Czechia,České Budějovice,South Bohemian,37001,Central,P-50077,Technology,Copiers,Office Copier 3000,3060.9,9,0,466.21
EU-20240511-1089,11/05/2024,14/05/2024,Same Day,CZ-5150,Anna Procházková,Home Office,Czechia,Plzeň,Plzeň Region,30100,South,P-21109,Office Supplies,Binders,Heavy-Duty Binder,451.22,1,0,42.31
EU-20241210-1090,10/12/2024,16/12/2024,Second Class,CZ-1864,Lukáš Černý,Home Office,Czechia,Olomouc,Olomouc Region,77900,Central,P-33244,Office Supplies,Art,Marker Set 24,280.48,1,0.2,-8.06
EU-20240423-1091,23/04/2024,27/04/2024,Same Day,CZ-2410,Jakub Veselý,Consumer,Czechia,Olomouc,Olomouc Region,77900,East,P-13770,Technology,Phones,Business Phone Pro,3421.28,8,0,317
EU-20240411-1092,11/04/2024,17/04/2024,Standard Class,CZ-4041,Jan Novak,Home Office,Czechia,Liberec,Liberec Region,46000,East,P-49159,Technology,Accessories,USB-C Hub 7-in-1,279.63,2,0.2,20.18
EU-20231123-1093,23/11/2023,29/11/2023,Same Day,CZ-9661,Petr Svoboda,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-16806,Furniture,Bookcases,OfficePro Bookcase,1009.89,3,0.3,-270.09
EU-20231105-1094,05/11/2023,11/11/2023,Same Day,CZ-8804,Lukáš Černý,Corporate,Czechia,České Budějovice,South Bohemian,37001,West,P-68830,Technology,Accessories,Wireless Mouse,573.78,2,0,52.25
EU-20230501-1095,01/05/2023,05/05/2023,Same Day,CZ-8973,Jan Novak,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,West,P-96649,Furniture,Bookcases,IKEA Billy Bookcase,328.46,2,0.4,-120.92
EU-20240526-1096,26/05/2024,27/05/2024,Second Class,CZ-1527,Lukáš Černý,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-10916,Furniture,Bookcases,IKEA Billy Bookcase,1893.84,4,0,539.53
EU-20230328-1097,28/03/2023,29/03/2023,Standard Class,CZ-4133,Eva Dvořáková,Corporate,Czechia,České Budějovice,South Bohemian,37001,West,P-59950,Technology,Copiers,Office Copier 3000,1995.68,8,0,318.25
EU-20241004-1098,04/10/2024,07/10/2024,Same Day,CZ-1690,Tomas Horák,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,West,P-35103,Office Supplies,Art,Highlighters Neon 6,116.96,1,0.2,-4.13
EU-20250123-1099,23/01/2025,23/01/2025,First Class,CZ-1897,Jakub Veselý,Consumer,Czechia,Plzeň,Plzeň Region,30100,Central,P-92630,Technology,Phones,Business Phone Pro,877.58,3,0.2,181.14
EU-20250325-1100,25/03/2025,30/03/2025,Second Class,CZ-5180,Tomas Horák,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,East,P-47030,Technology,Copiers,All-in-One Printer,698.8,5,0,56.47
EU-20240604-1101,04/06/2024,04/06/2024,Same Day,CZ-7616,Anna Procházková,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,South,P-92912,Office Supplies,Paper,A4 Copy Paper 500,815.12,8,0,146.67
EU-20240504-1102,04/05/2024,08/05/2024,Standard Class,CZ-6969,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-14535,Technology,Accessories,USB-C Hub 7-in-1,84.72,4,0.4,-39.01
EU-20240225-1103,25/02/2024,29/02/2024,Second Class,CZ-1632,Jakub Veselý,Home Office,Czechia,Liberec,Liberec Region,46000,South,P-23280,Office Supplies,Art,Highlighters Neon 6,2395.3,8,0.1,325.27
EU-20250912-1104,12/09/2025,17/09/2025,Second Class,CZ-4872,Petr Svoboda,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-43822,Furniture,Bookcases,Classic Oak Bookcase,984.85,4,0.1,154.91
EU-20240722-1105,22/07/2024,27/07/2024,First Class,CZ-3389,Petr Svoboda,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,East,P-29937,Office Supplies,Binders,Staples Binders Pack,1616.96,8,0.2,-93.14
EU-20240628-1106,28/06/2024,29/06/2024,Standard Class,CZ-3627,Katerina Malá,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-82154,Technology,Copiers,Office Copier 3000,672.3,4,0.1,102.95
EU-20250225-1107,25/02/2025,01/03/2025,Second Class,CZ-6397,Lukáš Černý,Corporate,Czechia,Olomouc,Olomouc Region,77900,South,P-21528,Furniture,Bookcases,Classic Oak Bookcase,1493.15,4,0.2,210.59
EU-20250323-1108,23/03/2025,24/03/2025,Same Day,CZ-5299,Jakub Veselý,Consumer,Czechia,České Budějovice,South Bohemian,37001,West,P-18118,Furniture,Tables,Standing Desk 120cm,339.62,1,0,50.54
EU-20250412-1109,12/04/2025,14/04/2025,First Class,CZ-2461,Petr Svoboda,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,West,P-43927,Office Supplies,Art,Marker Set 24,34.42,2,0.4,-17.98
EU-20241125-1110,25/11/2024,27/11/2024,Standard Class,CZ-6664,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-65918,Technology,Phones,Business Phone Pro,77.98,9,0.2,-4.34
EU-20250427-1111,27/04/2025,03/05/2025,First Class,CZ-8205,Eva Dvořáková,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-22109,Technology,Copiers,Office Copier 3000,1177.13,9,0.2,116.18
EU-20241023-1112,23/10/2024,25/10/2024,Standard Class,CZ-1656,Jakub Veselý,Corporate,Czechia,Brno,South Moravian,60200,Central,P-54772,Furniture,Bookcases,Classic Oak Bookcase,1152.22,9,0.2,-41.76
EU-20241126-1113,26/11/2024,30/11/2024,Same Day,CZ-7312,Katerina Malá,Consumer,Czechia,Prague,Prague Region,11000,East,P-52722,Furniture,Bookcases,Classic Oak Bookcase,4371.75,9,0,917.72
EU-20240506-1114,06/05/2024,06/05/2024,Standard Class,CZ-7182,Petr Svoboda,Corporate,Czechia,Prague,Prague Region,11000,Central,P-50794,Furniture,Bookcases,Classic Oak Bookcase,955.31,6,0.1,8.06
EU-20240711-1115,11/07/2024,13/07/2024,Same Day,CZ-8364,Anna Procházková,Consumer,Czechia,Prague,Prague Region,11000,West,P-32257,Office Supplies,Storage,File Cabinet 2-Drawer,222.17,1,0.1,22.4
EU-20230518-1116,18/05/2023,18/05/2023,Same Day,CZ-4683,Jan Novak,Consumer,Czechia,Plzeň,Plzeň Region,30100,West,P-16704,Furniture,Chairs,Ergo Mesh Chair,1975.3,7,0.1,384.26
EU-20230627-1117,27/06/2023,01/07/2023,Second Class,CZ-5218,Eva Dvořáková,Consumer,Czechia,Brno,South Moravian,60200,Central,P-24677,Furniture,Chairs,Ergo Mesh Chair,261.12,2,0.2,9.06
EU-20240409-1118,09/04/2024,12/04/2024,Second Class,CZ-7184,Anna Procházková,Corporate,Czechia,Brno,South Moravian,60200,East,P-32394,Furniture,Chairs,Stackable Chair Set,1835.46,8,0.2,-221
EU-20240803-1119,03/08/2024,07/08/2024,Standard Class,CZ-5637,Katerina Malá,Consumer,Czechia,Brno,South Moravian,60200,Central,P-87061,Technology,Accessories,Mechanical Keyboard,2682.04,7,0.1,-52.09
EU-20250630-1120,30/06/2025,04/07/2025,Same Day,CZ-2004,Anna Procházková,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-13271,Office Supplies,Paper,A4 Copy Paper 500,640.49,5,0.1,-10.47
EU-20240605-1121,05/06/2024,11/06/2024,Standard Class,CZ-2284,Anna Procházková,Consumer,Czechia,Liberec,Liberec Region,46000,East,P-78684,Office Supplies,Paper,A4 Copy Paper 500,1917.14,8,0.1,288.33
EU-20240330-1122,30/03/2024,02/04/2024,Standard Class,CZ-9733,Katerina Malá,Corporate,Czechia,Brno,South Moravian,60200,Central,P-43617,Office Supplies,Storage,File Cabinet 2-Drawer,767.87,8,0.3,-99.58
EU-20250318-1123,18/03/2025,18/03/2025,First Class,CZ-1329,Tomas Horák,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,East,P-48619,Technology,Copiers,All-in-One Printer,337.39,1,0.1,-41.63
EU-20250321-1124,21/03/2025,27/03/2025,Second Class,CZ-2388,Jan Novak,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-96105,Furniture,Chairs,Ergo Mesh Chair,926.41,3,0.3,-147.29
EU-20241103-1125,03/11/2024,07/11/2024,Same Day,CZ-3532,Anna Procházková,Consumer,Czechia,Brno,South Moravian,60200,East,P-40285,Furniture,Bookcases,Classic Oak Bookcase,449.29,1,0,119.21
EU-20231205-1126,05/12/2023,11/12/2023,First Class,CZ-4080,Anna Procházková,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,East,P-52036,Technology,Phones,Smartphone X Lite,2593.12,8,0,468.67
EU-20250401-1127,01/04/2025,02/04/2025,Same Day,CZ-1623,Katerina Malá,Home Office,Czechia,Prague,Prague Region,11000,Central,P-87078,Furniture,Chairs,Ergo Mesh Chair,1166.97,7,0,230.72
EU-20250424-1128,24/04/2025,26/04/2025,First Class,CZ-4367,Jan Novak,Home Office,Czechia,Prague,Prague Region,11000,South,P-83631,Furniture,Chairs,Executive Leather Chair,231.02,2,0,27.81
EU-20230217-1129,17/02/2023,23/02/2023,Standard Class,CZ-3634,Anna Procházková,Consumer,Czechia,Olomouc,Olomouc Region,77900,Central,P-78304,Furniture,Tables,Conference Table 2m,750.76,2,0,129.52
EU-20250422-1130,22/04/2025,22/04/2025,Same Day,CZ-5635,Jan Novak,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-11095,Technology,Copiers,Office Copier 3000,3737.36,8,0,461.57
